Time,GSR
'0:1:21.5,1.0053
'0:1:21.6,1.0049
'0:1:21.7,1.0046
'0:1:21.8,1.0045
'0:1:21.9,1.0042
'0:1:22.0,1.0039
'0:1:22.1,1.0042
'0:1:22.2,1.0047
'0:1:22.3,1.0045
'0:1:22.4,1.0044
'0:1:22.5,1.0045
'0:1:22.6,1.0046
'0:1:22.7,1.0045
'0:1:22.8,1.0042
'0:1:22.9,1.0039
'0:1:23.0,1.0041
'0:1:23.1,1.0041
'0:1:23.2,1.0039
'0:1:23.3,1.0037
'0:1:23.4,1.0037
'0:1:23.5,1.0035
'0:1:23.6,1.0035
'0:1:23.7,1.0031
'0:1:23.8,1.0033
'0:1:23.9,1.0031
'0:1:24.0,1.003
'0:1:24.1,1.0029
'0:1:24.2,1.0029
'0:1:24.3,1.0029
'0:1:24.4,1.0029
'0:1:24.5,1.0027
'0:1:24.6,1.0029
'0:1:24.7,1.0028
'0:1:24.8,1.0028
'0:1:24.9,1.0027
'0:1:25.0,1.0025
'0:1:25.1,1.0027
'0:1:25.2,1.0025
'0:1:25.3,1.0024
'0:1:25.4,1.0023
'0:1:25.5,1.0021
'0:1:25.6,1.0023
'0:1:25.7,1.0021
'0:1:25.8,1.0021
'0:1:25.9,1.0021
'0:1:26.0,1.002
'0:1:26.1,1.002
'0:1:26.2,1.0019
'0:1:26.3,1.0019
'0:1:26.4,1.0032
'0:1:26.5,1.0027
'0:1:26.6,1.0015
'0:1:26.7,1.001
'0:1:26.8,1.0012
'0:1:26.9,1.0014
'0:1:27.0,1.0011
'0:1:27.1,1.0011
'0:1:27.2,1.001
'0:1:27.3,1.0008
'0:1:27.4,1.0002
'0:1:27.5,0.9993
'0:1:27.6,1.0007
'0:1:27.7,1.0008
'0:1:27.8,1.0008
'0:1:27.9,1.0008
'0:1:28.0,1.0009
'0:1:28.1,1.0008
'0:1:28.2,1.0004
'0:1:28.3,1.0003
'0:1:28.4,1.0003
'0:1:28.5,1.0003
'0:1:28.6,1.0004
'0:1:28.7,1.0002
'0:1:28.8,1.0001
'0:1:28.9,1
'0:1:29.0,1
'0:1:29.1,0.9999
'0:1:29.2,0.9997
'0:1:29.3,0.9998
'0:1:29.4,0.9996
'0:1:29.5,0.9995
'0:1:29.6,0.9996
'0:1:29.7,0.9995
'0:1:29.8,0.9993
'0:1:29.9,0.9994
'0:1:30.0,0.9993
'0:1:30.1,0.9992
'0:1:30.2,0.9991
'0:1:30.3,0.9991
'0:1:30.4,0.9991
'0:1:30.5,0.9989
'0:1:30.6,0.9989
'0:1:30.7,0.9988
'0:1:30.8,0.9987
'0:1:30.9,0.9988
'0:1:31.0,0.9987
'0:1:31.1,0.9987
'0:1:31.2,0.9986
'0:1:31.3,0.9985
'0:1:31.4,0.9984
'0:1:31.5,0.9983
'0:1:31.6,0.9985
'0:1:31.7,0.9983
'0:1:31.8,0.9983
'0:1:31.9,0.9982
'0:1:32.0,0.998
'0:1:32.1,0.9979
'0:1:32.2,0.998
'0:1:32.3,0.998
'0:1:32.4,0.9981
'0:1:32.5,0.9979
'0:1:32.6,0.9981
'0:1:32.7,0.998
'0:1:32.8,0.9978
'0:1:32.9,0.9976
'0:1:33.0,0.9976
'0:1:33.1,0.9975
'0:1:33.2,0.9974
'0:1:33.3,0.9972
'0:1:33.4,0.9972
'0:1:33.5,0.9972
'0:1:33.6,0.9972
'0:1:33.7,0.997
'0:1:33.8,0.9971
'0:1:33.9,0.997
'0:1:34.0,0.997
'0:1:34.1,0.997
'0:1:34.2,0.9969
'0:1:34.3,0.9968
'0:1:34.4,0.9967
'0:1:34.5,0.9968
'0:1:34.6,0.9968
'0:1:34.7,0.9966
