,HR,BR,HRV,GSR,Feedback
2019-03-12 04:14:01,87,15.9,22.0,2.7085300000000005,2.0
2019-03-12 04:14:02,87,16.1,22.0,2.69451,3.0
2019-03-12 04:14:03,88,16.1,22.0,2.6752200000000004,3.0
2019-03-12 04:14:04,88,16.3,22.0,2.6851200000000004,3.0
2019-03-12 04:14:05,88,16.3,22.0,2.66744,3.0
2019-03-12 04:14:06,89,16.8,22.0,2.65326,3.0
2019-03-12 04:14:07,89,16.8,22.0,2.6322300000000003,3.0
2019-03-12 04:14:08,89,16.9,22.0,2.62834,3.0
2019-03-12 04:14:09,89,16.9,22.0,2.6359199999999996,3.0
2019-03-12 04:14:10,89,17.0,22.0,2.6324300000000003,3.0
2019-03-12 04:14:11,90,17.0,22.0,2.62997,3.0
2019-03-12 04:14:12,90,17.4,22.0,2.64344,3.0
2019-03-12 04:14:13,89,17.4,22.0,2.6528,3.0
2019-03-12 04:14:14,89,17.5,22.0,2.6512400000000005,3.0
2019-03-12 04:14:15,90,17.5,22.0,2.63992,3.0
2019-03-12 04:14:16,90,17.8,22.0,2.6289899999999995,3.0
2019-03-12 04:14:17,91,17.8,22.0,2.62196,3.0
2019-03-12 04:14:18,93,18.1,23.0,2.6128500000000003,3.0
2019-03-12 04:14:19,92,18.1,23.0,2.59968,3.0
2019-03-12 04:14:20,90,18.1,23.0,2.59442,3.0
2019-03-12 04:14:21,89,18.1,23.0,2.61911,3.0
2019-03-12 04:14:22,90,18.1,23.0,2.67666,3.0
2019-03-12 04:14:23,91,18.1,23.0,2.7041399999999998,3.0
2019-03-12 04:14:24,92,18.1,23.0,2.70273,3.0
2019-03-12 04:14:25,92,18.1,23.0,2.6904900000000005,3.0
2019-03-12 04:14:26,93,18.1,23.0,2.6837500000000003,3.0
2019-03-12 04:14:27,92,18.1,23.0,2.6954000000000002,3.0
2019-03-12 04:14:28,90,18.1,23.0,2.7169399999999997,3.0
2019-03-12 04:14:29,89,18.1,23.0,2.77456,3.0
2019-03-12 04:14:30,89,18.1,23.0,2.8314399999999997,3.0
2019-03-12 04:14:31,88,18.1,23.0,2.82687,3.0
2019-03-12 04:14:32,88,17.8,23.0,2.80098,3.0
2019-03-12 04:14:33,89,17.8,23.0,2.7797100000000006,3.0
2019-03-12 04:14:34,89,17.8,23.0,2.7638499999999997,3.0
2019-03-12 04:14:35,88,17.8,23.0,2.75563,3.0
2019-03-12 04:14:36,90,17.5,23.0,2.7524500000000005,3.0
2019-03-12 04:14:37,90,17.5,23.0,2.7386,3.0
2019-03-12 04:14:38,90,17.3,23.0,2.7136400000000003,3.0
2019-03-12 04:14:39,90,17.3,23.0,2.70488,3.0
2019-03-12 04:14:40,90,17.4,23.0,2.6902,3.0
2019-03-12 04:14:41,90,17.4,23.0,2.7067300000000003,3.0
2019-03-12 04:14:42,89,17.4,23.0,2.71074,3.0
2019-03-12 04:14:43,89,17.4,23.0,2.70724,3.0
2019-03-12 04:14:44,89,17.5,22.0,2.7020799999999996,3.0
2019-03-12 04:14:45,89,17.5,22.0,2.6894,3.0
2019-03-12 04:14:46,90,17.2,22.0,2.67716,3.0
2019-03-12 04:14:47,91,17.2,22.0,2.66938,3.0
2019-03-12 04:14:48,90,17.3,22.0,2.6619599999999997,3.0
2019-03-12 04:14:50,90,17.1,22.0,2.63469,3.0
2019-03-12 04:14:51,90,17.1,22.0,2.62148,3.0
2019-03-12 04:14:52,89,17.2,22.0,2.61006,3.0
2019-03-12 04:14:53,89,17.2,21.0,2.59842,3.0
2019-03-12 04:14:54,89,17.0,21.0,2.5878900000000002,3.0
2019-03-12 04:14:56,89,17.1,21.0,2.5736299999999996,3.0
2019-03-12 04:14:57,90,17.1,21.0,2.56481,3.0
2019-03-12 04:14:59,89,17.1,20.0,2.5755500000000002,3.0
2019-03-12 04:15:01,89,16.9,20.0,2.7181299999999995,3.0
2019-03-12 04:15:02,89,17.0,20.0,2.71364,3.0
2019-03-12 04:15:04,90,16.8,20.0,2.69602,3.0
2019-03-12 04:15:06,89,16.9,20.0,2.6860799999999996,3.0
2019-03-12 04:15:07,88,16.9,19.0,2.67971,3.0
2019-03-12 04:15:08,87,17.0,19.0,2.66207,3.0
2019-03-12 04:15:10,85,17.1,20.0,2.65334,3.0
2019-03-12 04:15:11,87,17.1,19.0,2.6646300000000003,3.0
2019-03-12 04:15:13,88,17.2,19.0,2.72926,3.0
2019-03-12 04:15:14,89,17.3,19.0,2.75135,3.0
2019-03-12 04:15:15,88,17.3,19.0,2.8127,3.0
2019-03-12 04:15:16,87,17.4,19.0,2.8207999999999998,3.0
2019-03-12 04:15:17,87,17.4,19.0,2.82938,3.0
2019-03-12 04:15:18,86,17.4,19.0,2.85442,3.0
2019-03-12 04:15:19,86,17.4,19.0,2.85865,3.0
2019-03-12 04:15:20,87,17.5,19.0,2.8205799999999996,3.0
2019-03-12 04:15:21,89,17.5,19.0,2.7919899999999997,3.0
2019-03-12 04:15:22,90,17.5,19.0,2.7864999999999998,3.0
2019-03-12 04:15:23,91,17.5,19.0,2.8201,3.0
2019-03-12 04:15:24,92,17.6,19.0,2.83391,3.0
2019-03-12 04:15:25,93,17.6,19.0,2.83107,3.0
2019-03-12 04:15:26,93,17.6,19.0,2.8081,3.0
2019-03-12 04:15:27,91,17.6,19.0,2.78391,3.0
2019-03-12 04:15:28,88,17.3,19.0,2.76039,3.0
2019-03-12 04:15:29,86,17.3,19.0,2.7389199999999994,3.0
2019-03-12 04:15:30,83,17.4,19.0,2.72774,3.0
2019-03-12 04:15:31,82,17.4,20.0,2.7198800000000003,3.0
2019-03-12 04:15:32,82,17.2,20.0,2.7035500000000003,3.0
2019-03-12 04:15:33,82,17.2,20.0,2.6913499999999995,3.0
2019-03-12 04:15:34,84,17.2,20.0,2.6757000000000004,3.0
2019-03-12 04:15:35,86,17.2,20.0,2.6627599999999996,3.0
2019-03-12 04:15:36,88,17.3,20.0,2.64925,3.0
2019-03-12 04:15:37,88,17.3,20.0,2.63843,3.0
2019-03-12 04:15:38,90,17.1,20.0,2.62535,3.0
2019-03-12 04:15:39,91,17.1,20.0,2.61218,3.0
2019-03-12 04:15:40,89,17.2,20.0,2.6013200000000003,3.0
2019-03-12 04:15:41,87,17.2,20.0,2.58938,3.0
2019-03-12 04:15:42,85,17.3,20.0,2.5797,3.0
2019-03-12 04:15:43,84,17.3,20.0,2.57293,3.0
2019-03-12 04:15:44,83,17.3,20.0,2.57149,3.0
2019-03-12 04:15:45,84,17.3,20.0,2.56228,3.0
2019-03-12 04:15:46,84,17.4,21.0,2.55105,3.0
2019-03-12 04:15:47,84,17.4,21.0,2.5451399999999995,3.0
2019-03-12 04:15:48,84,17.4,21.0,2.5383000000000004,3.0
2019-03-12 04:15:49,85,17.4,21.0,2.52578,3.0
2019-03-12 04:15:50,84,17.5,21.0,2.5191600000000003,3.0
2019-03-12 04:15:51,84,17.5,21.0,2.51823,3.0
2019-03-12 04:15:52,85,17.8,21.0,2.52332,3.0
2019-03-12 04:15:53,85,17.8,21.0,2.52643,3.0
2019-03-12 04:15:54,84,17.9,21.0,2.5428699999999997,3.0
2019-03-12 04:15:55,84,17.9,21.0,2.59134,3.0
2019-03-12 04:15:56,84,17.9,21.0,2.6219200000000003,3.0
2019-03-12 04:15:57,85,17.9,21.0,2.6019699999999997,3.0
2019-03-12 04:15:58,86,17.9,21.0,2.58547,3.0
2019-03-12 04:15:59,87,17.9,21.0,2.58664,3.0
2019-03-12 04:16:00,89,17.9,21.0,2.5811800000000003,3.0
2019-03-12 04:16:01,91,17.9,21.0,2.57353,3.0
2019-03-12 04:16:02,92,17.6,21.0,2.57003,3.0
2019-03-12 04:16:03,92,17.6,21.0,2.58193,3.0
2019-03-12 04:16:04,91,17.6,21.0,2.59796,3.0
2019-03-12 04:16:05,89,17.6,21.0,2.58946,3.0
2019-03-12 04:16:06,89,17.4,21.0,2.6757100000000005,3.0
2019-03-12 04:16:07,88,17.4,21.0,2.7775499999999997,3.0
2019-03-12 04:16:08,87,17.4,21.0,2.803150000000001,3.0
2019-03-12 04:16:10,88,17.5,21.0,2.7726800000000003,3.0
2019-03-12 04:16:11,90,17.5,21.0,2.74294,3.0
2019-03-12 04:16:12,92,17.5,21.0,2.7457200000000004,3.0
2019-03-12 04:16:13,91,17.5,21.0,2.7399400000000003,3.0
2019-03-12 04:16:14,91,17.6,21.0,2.7270399999999997,3.0
2019-03-12 04:16:15,91,17.6,21.0,2.70974,3.0
2019-03-12 04:16:16,89,17.6,21.0,2.7115699999999996,3.0
2019-03-12 04:16:17,86,17.6,21.0,2.7191199999999998,3.0
2019-03-12 04:16:18,86,18.0,21.0,2.7096899999999997,3.0
2019-03-12 04:16:19,85,18.0,21.0,2.73489,3.0
2019-03-12 04:16:20,85,18.0,21.0,2.76713,3.0
2019-03-12 04:16:22,88,18.3,21.0,2.74769,3.0
2019-03-12 04:16:23,89,18.3,21.0,2.7361400000000002,3.0
2019-03-12 04:16:24,91,18.5,21.0,2.7229,3.0
2019-03-12 04:16:25,91,18.5,21.0,2.71233,3.0
2019-03-12 04:16:26,90,19.1,21.0,2.70063,3.0
2019-03-12 04:16:27,90,19.1,21.0,2.68374,3.0
2019-03-12 04:16:28,92,19.3,21.0,2.68575,3.0
2019-03-12 04:16:29,92,19.3,21.0,2.7035800000000005,3.0
2019-03-12 04:16:30,90,19.4,21.0,2.71651,3.0
2019-03-12 04:16:31,89,19.4,21.0,2.69964,3.0
2019-03-12 04:16:32,88,19.6,21.0,2.6821800000000002,3.0
2019-03-12 04:16:33,87,19.6,21.0,2.6798499999999996,3.0
2019-03-12 04:16:34,86,19.7,21.0,2.6757400000000002,3.0
2019-03-12 04:16:35,87,19.7,21.0,2.66863,3.0
2019-03-12 04:16:37,88,19.8,21.0,2.6756199999999994,3.0
2019-03-12 04:16:39,90,19.7,20.0,2.6636499999999996,3.0
2019-03-12 04:16:40,90,19.8,20.0,2.64933,3.0
2019-03-12 04:16:41,90,19.8,20.0,2.6325000000000003,3.0
2019-03-12 04:16:42,90,19.9,20.0,2.62307,3.0
2019-03-12 04:16:43,88,19.9,20.0,2.6122500000000004,3.0
2019-03-12 04:16:44,87,19.7,20.0,2.60788,3.0
2019-03-12 04:16:45,88,19.7,20.0,2.5985199999999997,3.0
2019-03-12 04:16:46,88,19.5,20.0,2.59279,3.0
2019-03-12 04:16:47,88,19.5,20.0,2.5866,3.0
2019-03-12 04:16:48,88,19.4,20.0,2.58584,3.0
2019-03-12 04:16:49,88,19.4,20.0,2.59187,3.0
2019-03-12 04:16:50,88,19.3,20.0,2.5997500000000002,3.0
2019-03-12 04:16:51,88,19.3,20.0,2.61248,3.0
2019-03-12 04:16:52,88,19.1,20.0,2.6286999999999994,3.0
2019-03-12 04:16:53,88,19.1,20.0,2.63766,3.0
2019-03-12 04:16:54,87,19.0,20.0,2.64112,3.0
2019-03-12 04:16:55,88,19.0,20.0,2.65049,3.0
2019-03-12 04:16:56,89,18.9,20.0,2.6445800000000004,3.0
2019-03-12 04:16:57,88,18.9,20.0,2.62829,3.0
2019-03-12 04:16:58,89,18.8,20.0,2.6138399999999993,3.0
2019-03-12 04:16:59,90,18.8,20.0,2.6116299999999995,3.0
2019-03-12 04:17:00,89,18.8,20.0,2.59826,3.0
2019-03-12 04:17:01,88,18.8,20.0,2.5961100000000004,3.0
2019-03-12 04:17:02,88,18.4,20.0,2.60597,3.0
2019-03-12 04:17:03,88,18.4,20.0,2.62596,3.0
2019-03-12 04:17:04,87,18.4,20.0,2.70601,3.0
2019-03-12 04:17:05,87,18.4,20.0,2.71635,3.0
2019-03-12 04:17:06,88,18.3,20.0,2.6959299999999993,3.0
2019-03-12 04:17:07,88,18.3,20.0,2.68111,3.0
2019-03-12 04:17:08,89,18.3,20.0,2.68172,3.0
2019-03-12 04:17:09,89,18.3,20.0,2.6770500000000004,3.0
2019-03-12 04:17:10,90,18.3,20.0,2.6694799999999996,3.0
2019-03-12 04:17:11,89,18.3,20.0,2.6660999999999997,3.0
2019-03-12 04:17:12,87,18.0,20.0,2.70033,3.0
2019-03-12 04:17:13,87,18.0,20.0,2.7483199999999997,3.0
2019-03-12 04:17:14,87,18.0,20.0,2.75134,3.0
2019-03-12 04:17:15,86,18.0,20.0,2.7169999999999996,3.0
2019-03-12 04:17:16,86,17.7,20.0,2.70007,3.0
2019-03-12 04:17:17,86,17.7,20.0,2.6938299999999997,3.0
2019-03-12 04:17:18,86,17.7,20.0,2.6731299999999996,3.0
2019-03-12 04:17:19,87,17.7,20.0,2.70105,3.0
2019-03-12 04:17:20,88,17.4,20.0,2.77297,3.0
2019-03-12 04:17:21,89,17.4,20.0,2.7678599999999998,3.0
2019-03-12 04:17:22,89,17.2,20.0,2.7451000000000003,3.0
2019-03-12 04:17:23,89,17.2,20.0,2.7491700000000003,3.0
2019-03-12 04:17:24,89,16.7,20.0,2.77439,3.0
2019-03-12 04:17:25,89,16.7,20.0,2.7509799999999998,3.0
2019-03-12 04:17:26,89,16.2,20.0,2.7306999999999997,3.0
2019-03-12 04:17:28,91,15.8,20.0,2.7015800000000003,3.0
2019-03-12 04:17:29,91,15.8,20.0,2.6973399999999996,3.0
2019-03-12 04:17:30,90,15.4,20.0,2.70416,3.0
2019-03-12 04:17:31,89,15.4,20.0,2.63669,3.0
2019-03-12 04:17:32,90,15.1,20.0,2.68261,3.0
2019-03-12 04:17:33,90,15.1,20.0,2.7174,3.0
2019-03-12 04:17:34,89,14.8,20.0,2.7453899999999996,3.0
2019-03-12 04:17:36,88,14.5,20.0,2.92061,3.0
2019-03-12 04:17:37,92,14.5,20.0,3.15206,3.0
2019-03-12 04:17:38,94,14.3,20.0,3.1460100000000004,3.0
2019-03-12 04:17:40,96,14.0,21.0,3.0653099999999993,3.0
2019-03-12 04:17:41,97,14.0,22.0,3.0635699999999995,3.0
2019-03-12 04:17:42,96,14.1,22.0,3.04509,3.0
2019-03-12 04:17:43,96,14.1,22.0,3.0299,3.0
2019-03-12 04:17:44,95,14.1,22.0,3.0032500000000004,3.0
2019-03-12 04:17:45,95,14.1,23.0,2.9743100000000005,3.0
2019-03-12 04:17:46,95,14.3,23.0,2.94498,3.0
2019-03-12 04:17:47,95,14.3,23.0,2.9166399999999997,3.0
2019-03-12 04:17:48,97,14.4,23.0,2.89445,3.0
2019-03-12 04:17:49,98,14.4,24.0,2.8747499999999997,3.0
2019-03-12 04:17:50,98,14.4,24.0,2.85039,3.0
2019-03-12 04:17:51,98,14.4,25.0,2.82972,3.0
2019-03-12 04:17:52,100,14.4,26.0,2.81124,3.0
2019-03-12 04:17:53,101,14.4,26.0,2.7931600000000003,3.0
2019-03-12 04:17:54,99,14.5,27.0,2.7762000000000002,3.0
2019-03-12 04:17:55,95,14.5,27.0,2.7628700000000004,3.0
2019-03-12 04:17:56,90,14.4,27.0,2.74584,3.0
2019-03-12 04:17:57,85,14.4,27.0,2.7369600000000003,3.0
2019-03-12 04:17:58,84,13.3,27.0,2.7338199999999997,3.0
2019-03-12 04:17:59,82,13.3,28.0,2.71583,3.0
2019-03-12 04:18:00,81,12.3,28.0,2.6961500000000003,3.0
2019-03-12 04:18:01,81,12.3,28.0,2.68246,3.0
2019-03-12 04:18:02,83,11.3,28.0,2.6872700000000003,3.0
2019-03-12 04:18:03,84,11.3,28.0,2.6901,3.0
2019-03-12 04:18:04,84,10.8,29.0,2.68475,3.0
2019-03-12 04:18:05,84,10.8,29.0,2.6836100000000003,3.0
2019-03-12 04:18:06,84,10.6,29.0,2.67617,3.0
2019-03-12 04:18:07,83,10.6,29.0,2.65913,3.0
2019-03-12 04:18:08,82,10.5,29.0,2.6441400000000006,3.0
2019-03-12 04:18:09,83,10.5,29.0,2.63225,3.0
2019-03-12 04:18:10,84,10.6,30.0,2.62027,3.0
2019-03-12 04:18:11,84,10.6,30.0,2.61404,3.0
2019-03-12 04:18:12,85,10.8,30.0,2.60329,3.0
2019-03-12 04:18:13,85,10.8,30.0,2.5932699999999995,3.0
2019-03-12 04:18:14,84,11.2,30.0,2.5808,3.0
2019-03-12 04:18:15,84,11.2,30.0,2.57419,3.0
2019-03-12 04:18:16,83,11.9,30.0,2.56215,3.0
2019-03-12 04:18:17,83,11.9,30.0,2.55036,3.0
2019-03-12 04:18:18,84,12.2,30.0,2.53999,3.0
2019-03-12 04:18:19,84,12.2,30.0,2.53048,3.0
2019-03-12 04:18:20,83,12.7,30.0,2.5243399999999996,3.0
2019-03-12 04:18:21,82,12.7,31.0,2.5195700000000003,3.0
2019-03-12 04:18:22,82,13.3,31.0,2.5095199999999998,3.0
2019-03-12 04:18:23,82,13.3,31.0,2.49974,3.0
2019-03-12 04:18:24,81,13.7,31.0,2.4922000000000004,3.0
2019-03-12 04:18:25,83,13.7,31.0,2.5037,3.0
2019-03-12 04:18:26,86,13.9,31.0,2.5014200000000004,3.0
2019-03-12 04:18:27,86,13.9,31.0,2.5180099999999994,3.0
2019-03-12 04:18:28,85,14.3,31.0,2.5202699999999996,3.0
2019-03-12 04:18:29,84,14.3,32.0,2.5208500000000003,3.0
2019-03-12 04:18:30,84,14.6,32.0,2.5531000000000006,3.0
2019-03-12 04:18:31,83,14.6,32.0,2.55181,3.0
2019-03-12 04:18:32,82,15.0,32.0,2.53698,3.0
2019-03-12 04:18:33,83,15.0,32.0,2.52926,3.0
2019-03-12 04:18:34,84,15.3,32.0,2.52112,3.0
2019-03-12 04:18:35,83,15.3,32.0,2.5255199999999998,3.0
2019-03-12 04:18:36,82,15.2,32.0,2.53521,3.0
2019-03-12 04:18:37,80,15.2,33.0,2.55473,3.0
2019-03-12 04:18:38,80,15.2,33.0,2.55795,3.0
2019-03-12 04:18:39,81,15.2,33.0,2.5848199999999997,3.0
2019-03-12 04:18:40,80,15.2,33.0,2.58952,3.0
2019-03-12 04:18:41,80,15.2,34.0,2.61191,3.0
2019-03-12 04:18:42,81,15.5,34.0,2.61099,3.0
2019-03-12 04:18:43,80,15.5,34.0,2.6061400000000003,3.0
2019-03-12 04:18:44,81,15.4,34.0,2.6043600000000002,3.0
2019-03-12 04:18:45,82,15.4,34.0,2.6023500000000004,3.0
2019-03-12 04:18:46,85,15.7,34.0,2.59847,3.0
2019-03-12 04:18:47,87,15.7,34.0,2.6015900000000003,3.0
2019-03-12 04:18:48,88,15.9,34.0,2.5907299999999998,3.0
2019-03-12 04:18:49,89,15.9,34.0,2.57576,3.0
2019-03-12 04:18:50,89,15.8,34.0,2.57849,3.0
2019-03-12 04:18:51,88,15.8,34.0,2.60668,3.0
2019-03-12 04:18:52,86,15.8,34.0,2.6054299999999997,3.0
2019-03-12 04:18:53,86,15.8,34.0,2.58964,3.0
2019-03-12 04:18:54,86,15.8,34.0,2.57533,3.0
2019-03-12 04:18:55,86,15.8,34.0,2.5742900000000004,3.0
2019-03-12 04:18:56,87,15.8,34.0,2.56236,3.0
2019-03-12 04:18:57,90,15.8,34.0,2.56262,3.0
2019-03-12 04:18:58,92,15.8,34.0,2.5538800000000004,3.0
2019-03-12 04:18:59,92,15.8,34.0,2.54514,3.0
2019-03-12 04:19:00,91,15.8,34.0,2.53836,3.0
2019-03-12 04:19:01,91,15.8,34.0,2.55307,3.0
2019-03-12 04:19:02,91,14.5,34.0,2.5515,3.0
2019-03-12 04:19:03,89,14.5,34.0,2.54765,3.0
2019-03-12 04:19:04,89,13.3,34.0,2.55487,3.0
2019-03-12 04:19:05,87,13.3,34.0,2.53775,3.0
2019-03-12 04:19:06,87,12.3,34.0,2.5188700000000006,3.0
2019-03-12 04:19:07,87,12.3,34.0,2.5098599999999998,3.0
2019-03-12 04:19:08,87,11.7,34.0,2.50714,3.0
2019-03-12 04:19:09,86,11.7,33.0,2.49714,3.0
2019-03-12 04:19:10,86,11.1,33.0,2.4936,3.0
2019-03-12 04:19:11,85,11.1,33.0,2.49042,3.0
2019-03-12 04:19:12,84,10.9,33.0,2.4805099999999998,3.0
2019-03-12 04:19:13,84,10.9,33.0,2.4748799999999997,3.0
2019-03-12 04:19:14,84,11.0,33.0,2.46991,3.0
2019-03-12 04:19:15,82,11.0,33.0,2.46015,3.0
2019-03-12 04:19:16,81,11.1,34.0,2.4488999999999996,3.0
2019-03-12 04:19:17,81,11.1,34.0,2.4402,3.0
2019-03-12 04:19:18,82,11.5,34.0,2.4326,3.0
2019-03-12 04:19:19,81,11.5,34.0,2.42487,3.0
2019-03-12 04:19:20,83,12.1,34.0,2.41489,3.0
2019-03-12 04:19:21,83,12.1,34.0,2.4058300000000004,3.0
2019-03-12 04:19:22,82,12.4,34.0,2.3983199999999996,3.0
2019-03-12 04:19:23,83,12.4,34.0,2.3936300000000004,3.0
2019-03-12 04:19:24,83,13.0,34.0,2.3882000000000003,3.0
2019-03-12 04:19:25,82,13.0,34.0,2.38598,3.0
2019-03-12 04:19:26,83,13.5,34.0,2.38186,3.0
2019-03-12 04:19:27,84,13.5,34.0,2.3786199999999997,3.0
2019-03-12 04:19:28,84,13.9,34.0,2.37392,3.0
2019-03-12 04:19:29,83,13.9,34.0,2.36565,3.0
2019-03-12 04:19:30,84,14.3,34.0,2.3606399999999996,3.0
2019-03-12 04:19:31,83,14.3,34.0,2.35454,3.0
2019-03-12 04:19:32,82,14.7,34.0,2.35691,3.0
2019-03-12 04:19:33,83,14.7,35.0,2.3743499999999997,3.0
2019-03-12 04:19:34,83,15.0,35.0,2.3867200000000004,3.0
2019-03-12 04:19:35,84,15.0,35.0,2.4597100000000003,3.0
2019-03-12 04:19:36,84,15.3,35.0,2.5488,3.0
2019-03-12 04:19:37,86,15.3,35.0,2.57147,3.0
2019-03-12 04:19:38,86,15.6,35.0,2.5573500000000005,3.0
2019-03-12 04:19:39,84,15.6,35.0,2.5492,3.0
2019-03-12 04:19:40,84,15.5,35.0,2.53311,3.0
2019-03-12 04:19:41,83,15.5,35.0,2.53851,3.0
2019-03-12 04:19:42,82,15.8,35.0,2.5501599999999995,3.0
2019-03-12 04:19:43,81,15.8,35.0,2.5361,3.0
2019-03-12 04:19:44,82,15.7,35.0,2.5410700000000004,3.0
2019-03-12 04:19:45,83,15.7,35.0,2.5522600000000004,3.0
2019-03-12 04:19:46,83,15.9,35.0,2.56801,3.0
2019-03-12 04:19:47,84,15.9,35.0,2.5723999999999996,3.0
2019-03-12 04:19:48,84,16.1,35.0,2.55539,3.0
2019-03-12 04:19:49,83,16.1,35.0,2.55583,3.0
2019-03-12 04:19:50,82,16.3,35.0,2.55223,3.0
2019-03-12 04:19:51,83,16.3,35.0,2.5476099999999997,3.0
2019-03-12 04:19:52,83,16.5,35.0,2.57752,3.0
2019-03-12 04:19:53,82,16.5,35.0,2.69849,3.0
2019-03-12 04:19:54,83,16.3,35.0,2.83237,3.0
2019-03-12 04:19:55,83,16.3,35.0,2.8071200000000003,3.0
2019-03-12 04:19:56,83,16.8,35.0,2.7616400000000008,3.0
2019-03-12 04:19:57,82,16.8,35.0,2.72999,3.0
2019-03-12 04:19:58,83,16.9,35.0,2.7087499999999998,3.0
2019-03-12 04:19:59,86,16.9,35.0,2.68661,3.0
2019-03-12 04:20:00,89,17.0,35.0,2.66927,3.0
2019-03-12 04:20:01,89,17.0,35.0,2.6523,3.0
2019-03-12 04:20:02,87,17.1,35.0,2.63636,3.0
2019-03-12 04:20:03,84,17.1,35.0,2.6231400000000002,3.0
2019-03-12 04:20:04,82,17.1,36.0,2.6054999999999997,3.0
2019-03-12 04:20:05,83,17.1,36.0,2.58822,3.0
2019-03-12 04:20:06,84,17.2,36.0,2.57219,3.0
2019-03-12 04:20:07,84,17.2,36.0,2.55715,3.0
2019-03-12 04:20:08,85,17.2,35.0,2.5439,3.0
2019-03-12 04:20:09,85,17.2,35.0,2.5303599999999995,3.0
2019-03-12 04:20:10,84,17.2,35.0,2.5191,3.0
2019-03-12 04:20:11,83,17.2,35.0,2.5056599999999998,3.0
2019-03-12 04:20:12,82,15.5,36.0,2.4942400000000005,3.0
2019-03-12 04:20:13,82,15.5,36.0,2.48277,3.0
2019-03-12 04:20:14,81,13.9,36.0,2.47378,3.0
2019-03-12 04:20:15,82,13.9,36.0,2.4639399999999996,3.0
2019-03-12 04:20:16,83,12.6,36.0,2.45289,3.0
2019-03-12 04:20:17,84,12.6,36.0,2.4453400000000003,3.0
2019-03-12 04:20:18,83,11.6,36.0,2.43921,3.0
2019-03-12 04:20:19,82,11.6,36.0,2.43365,3.0
2019-03-12 04:20:20,81,11.0,36.0,2.42356,3.0
2019-03-12 04:20:21,81,11.0,36.0,2.41292,3.0
2019-03-12 04:20:22,81,10.8,36.0,2.4059199999999996,3.0
2019-03-12 04:20:23,82,10.8,36.0,2.4049800000000006,3.0
2019-03-12 04:20:24,82,10.7,36.0,2.40154,3.0
2019-03-12 04:20:25,83,10.7,36.0,2.39697,3.0
2019-03-12 04:20:26,85,10.8,36.0,2.39013,3.0
2019-03-12 04:20:27,85,10.8,36.0,2.4089199999999997,3.0
2019-03-12 04:20:28,85,10.9,36.0,2.44439,3.0
2019-03-12 04:20:29,87,10.9,36.0,2.44086,3.0
2019-03-12 04:20:30,87,11.3,36.0,2.43856,3.0
2019-03-12 04:20:31,86,11.3,36.0,2.43752,3.0
2019-03-12 04:20:32,86,12.0,36.0,2.43499,3.0
2019-03-12 04:20:33,85,12.0,36.0,2.42598,3.0
2019-03-12 04:20:34,85,12.6,36.0,2.41571,3.0
2019-03-12 04:20:35,85,12.6,36.0,2.4052000000000002,3.0
2019-03-12 04:20:37,85,13.4,36.0,2.38995,3.0
2019-03-12 04:20:39,87,13.9,36.0,2.3705000000000003,3.0
2019-03-12 04:20:40,85,14.3,36.0,2.36298,3.0
2019-03-12 04:20:41,85,14.3,36.0,2.3608199999999995,3.0
2019-03-12 04:20:42,85,14.6,36.0,2.3612300000000004,3.0
2019-03-12 04:20:43,84,14.6,36.0,2.3601299999999994,3.0
2019-03-12 04:20:44,84,15.0,36.0,2.3795100000000002,3.0
2019-03-12 04:20:45,85,15.0,36.0,2.40679,3.0
2019-03-12 04:20:46,86,15.3,36.0,2.41866,3.0
2019-03-12 04:20:47,87,15.3,36.0,2.4156299999999997,3.0
2019-03-12 04:20:48,87,15.5,36.0,2.4160899999999996,3.0
2019-03-12 04:20:49,87,15.5,36.0,2.4077,3.0
2019-03-12 04:20:50,86,15.8,36.0,2.3957299999999995,3.0
2019-03-12 04:20:51,85,15.8,36.0,2.39344,3.0
2019-03-12 04:20:52,85,15.7,36.0,2.3931699999999996,3.0
2019-03-12 04:20:53,85,15.7,36.0,2.38131,3.0
2019-03-12 04:20:54,84,15.9,36.0,2.39168,3.0
2019-03-12 04:20:55,85,15.9,36.0,2.411,3.0
2019-03-12 04:20:56,84,16.1,36.0,2.40869,3.5
2019-03-12 04:20:57,84,16.1,36.0,2.4061100000000004,3.5
2019-03-12 04:20:58,84,16.3,36.0,2.3997,3.5
2019-03-12 04:20:59,85,16.3,36.0,2.39489,3.5
2019-03-12 04:21:00,84,16.5,35.0,2.38271,3.5
2019-03-12 04:21:01,85,16.5,35.0,2.3792399999999994,3.5
2019-03-12 04:21:02,86,16.6,35.0,2.3929099999999996,3.5
2019-03-12 04:21:03,87,16.6,35.0,2.39242,3.5
2019-03-12 04:21:04,88,16.8,35.0,2.36924,3.5
2019-03-12 04:21:05,89,16.8,35.0,2.35925,3.5
2019-03-12 04:21:06,87,16.9,35.0,2.34983,3.5
2019-03-12 04:21:07,86,16.9,35.0,2.34605,3.5
2019-03-12 04:21:08,86,17.3,35.0,2.33825,3.5
2019-03-12 04:21:09,86,17.3,35.0,2.32782,3.5
2019-03-12 04:21:10,86,17.4,34.0,2.3200299999999996,3.5
2019-03-12 04:21:11,88,17.4,34.0,2.3133899999999996,3.5
2019-03-12 04:21:12,90,17.4,34.0,2.30512,3.5
