Time,GSR
'0:1:14.6,1.7141
'0:1:14.7,1.7139
'0:1:14.8,1.7137
'0:1:14.9,1.7134
'0:1:15.0,1.7132
'0:1:15.1,1.7127
'0:1:15.2,1.7125
'0:1:15.3,1.7123
'0:1:15.4,1.7119
'0:1:15.5,1.7118
'0:1:15.6,1.7116
'0:1:15.7,1.7115
'0:1:15.8,1.7112
'0:1:15.9,1.7111
'0:1:16.0,1.7108
'0:1:16.1,1.7105
'0:1:16.2,1.7101
'0:1:16.3,1.7099
'0:1:16.4,1.7097
'0:1:16.5,1.7094
'0:1:16.6,1.7091
'0:1:16.7,1.7088
'0:1:16.8,1.7085
'0:1:16.9,1.7081
'0:1:17.0,1.7076
'0:1:17.1,1.7073
'0:1:17.2,1.7071
'0:1:17.3,1.7071
'0:1:17.4,1.7070
'0:1:17.5,1.7067
'0:1:17.6,1.7066
'0:1:17.7,1.7064
'0:1:17.8,1.7063
'0:1:17.9,1.7063
'0:1:18.0,1.7070
'0:1:18.1,1.7077
'0:1:18.2,1.7083
'0:1:18.3,1.7083
'0:1:18.4,1.7083
'0:1:18.5,1.7080
'0:1:18.6,1.7074
'0:1:18.7,1.7070
'0:1:18.8,1.7064
'0:1:18.9,1.7057
'0:1:19.0,1.7053
'0:1:19.1,1.7046
'0:1:19.2,1.7043
'0:1:19.3,1.7038
'0:1:19.4,1.7034
'0:1:19.5,1.7035
'0:1:19.6,1.7039
'0:1:19.7,1.7036
'0:1:19.8,1.7032
'0:1:19.9,1.7028
'0:1:20.0,1.7025
'0:1:20.1,1.7021
'0:1:20.2,1.7017
'0:1:20.3,1.7014
'0:1:20.4,1.7010
'0:1:20.5,1.7007
'0:1:20.6,1.7004
'0:1:20.7,1.7004
'0:1:20.8,1.7002
'0:1:20.9,1.6996
'0:1:21.0,1.6993
'0:1:21.1,1.6990
'0:1:21.2,1.6989
'0:1:21.3,1.6986
'0:1:21.4,1.6985
'0:1:21.5,1.6983
'0:1:21.6,1.6981
'0:1:21.7,1.6979
'0:1:21.8,1.6977
'0:1:21.9,1.6975
'0:1:22.0,1.6972
'0:1:22.1,1.6968
'0:1:22.2,1.6968
'0:1:22.3,1.6965
'0:1:22.4,1.6964
'0:1:22.5,1.6963
'0:1:22.6,1.6958
'0:1:22.7,1.6957
'0:1:22.8,1.6953
'0:1:22.9,1.6949
'0:1:23.0,1.6945
'0:1:23.1,1.6942
'0:1:23.2,1.6940
'0:1:23.3,1.6939
'0:1:23.4,1.6936
'0:1:23.5,1.6933
'0:1:23.6,1.6932
'0:1:23.7,1.6929
'0:1:23.8,1.6925
'0:1:23.9,1.6922
'0:1:24.0,1.6921
'0:1:24.1,1.6920
'0:1:24.2,1.6917
'0:1:24.3,1.6917
'0:1:24.4,1.6917
'0:1:24.5,1.6917
'0:1:24.6,1.6915
'0:1:24.7,1.6913
'0:1:24.8,1.6911
'0:1:24.9,1.6908
'0:1:25.0,1.6907
'0:1:25.1,1.6907
'0:1:25.2,1.6907
'0:1:25.3,1.6907
'0:1:25.4,1.6906
'0:1:25.5,1.6903
'0:1:25.6,1.6900
'0:1:25.7,1.6896
'0:1:25.8,1.6893
'0:1:25.9,1.6893
'0:1:26.0,1.6892
'0:1:26.1,1.6889
'0:1:26.2,1.6888
'0:1:26.3,1.6885
'0:1:26.4,1.6882
'0:1:26.5,1.6882
'0:1:26.6,1.6879
'0:1:26.7,1.6878
'0:1:26.8,1.6877
'0:1:26.9,1.6878
'0:1:27.0,1.6875
'0:1:27.1,1.6877
'0:1:27.2,1.6877
'0:1:27.3,1.6872
'0:1:27.4,1.6870
'0:1:27.5,1.6865
'0:1:27.6,1.6863
'0:1:27.7,1.6859
'0:1:27.8,1.6857
'0:1:27.9,1.6854
'0:1:28.0,1.6852
'0:1:28.1,1.6850
'0:1:28.2,1.6850
'0:1:28.3,1.6848
'0:1:28.4,1.6848
'0:1:28.5,1.6842
'0:1:28.6,1.6842
'0:1:28.7,1.6842
'0:1:28.8,1.6839
'0:1:28.9,1.6838
'0:1:29.0,1.6835
'0:1:29.1,1.6832
'0:1:29.2,1.6831
'0:1:29.3,1.6828
'0:1:29.4,1.6827
'0:1:29.5,1.6825
'0:1:29.6,1.6821
'0:1:29.7,1.6819
'0:1:29.8,1.6816
'0:1:29.9,1.6813
'0:1:30.0,1.6812
'0:1:30.1,1.6812
'0:1:30.2,1.6810
'0:1:30.3,1.6807
'0:1:30.4,1.6806
'0:1:30.5,1.6805
'0:1:30.6,1.6805
'0:1:30.7,1.6802
'0:1:30.8,1.6801
'0:1:30.9,1.6796
'0:1:31.0,1.6796
'0:1:31.1,1.6795
'0:1:31.2,1.6792
'0:1:31.3,1.6788
'0:1:31.4,1.6785
'0:1:31.5,1.6784
'0:1:31.6,1.6783
'0:1:31.7,1.6780
'0:1:31.8,1.6776
'0:1:31.9,1.6776
'0:1:32.0,1.6776
'0:1:32.1,1.6781
'0:1:32.2,1.6785
'0:1:32.3,1.6785
'0:1:32.4,1.6784
'0:1:32.5,1.6783
'0:1:32.6,1.6779
'0:1:32.7,1.6776
'0:1:32.8,1.6773
'0:1:32.9,1.6770
'0:1:33.0,1.6770
'0:1:33.1,1.6766
'0:1:33.2,1.6762
'0:1:33.3,1.6759
'0:1:33.4,1.6755
'0:1:33.5,1.6752
'0:1:33.6,1.6750
'0:1:33.7,1.6747
'0:1:33.8,1.6745
'0:1:33.9,1.6743
'0:1:34.0,1.6740
'0:1:34.1,1.6736
'0:1:34.2,1.6734
'0:1:34.3,1.6732
'0:1:34.4,1.6730
'0:1:34.5,1.6726
'0:1:34.6,1.6725
'0:1:34.7,1.6722
'0:1:34.8,1.6722
'0:1:34.9,1.6719
'0:1:35.0,1.6718
'0:1:35.1,1.6714
'0:1:35.2,1.6708
