Time,GSR
'0:1:28.5,1.4324
'0:1:28.6,1.4318
'0:1:28.7,1.4313
'0:1:28.8,1.4309
'0:1:28.9,1.4304
'0:1:29.0,1.4301
'0:1:29.1,1.4294
'0:1:29.2,1.4286
'0:1:29.3,1.4280
'0:1:29.4,1.4273
'0:1:29.5,1.4268
'0:1:29.6,1.4263
'0:1:29.7,1.4258
'0:1:29.8,1.4255
'0:1:29.9,1.4248
'0:1:30.0,1.4240
'0:1:30.1,1.4233
'0:1:30.2,1.4226
'0:1:30.3,1.4220
'0:1:30.4,1.4214
'0:1:30.5,1.4210
'0:1:30.6,1.4205
'0:1:30.7,1.4200
'0:1:30.8,1.4193
'0:1:30.9,1.4186
'0:1:31.0,1.4180
'0:1:31.1,1.4174
'0:1:31.2,1.4168
'0:1:31.3,1.4163
'0:1:31.4,1.4157
'0:1:31.5,1.4152
'0:1:31.6,1.4147
'0:1:31.7,1.4141
'0:1:31.8,1.4133
'0:1:31.9,1.4126
'0:1:32.0,1.4120
'0:1:32.1,1.4114
'0:1:32.2,1.4108
'0:1:32.3,1.4104
'0:1:32.4,1.4099
'0:1:32.5,1.4096
'0:1:32.6,1.4089
'0:1:32.7,1.4081
'0:1:32.8,1.4074
'0:1:32.9,1.4067
'0:1:33.0,1.4060
'0:1:33.1,1.4055
'0:1:33.2,1.4049
'0:1:33.3,1.4044
'0:1:33.4,1.4038
'0:1:33.5,1.4030
'0:1:33.6,1.4024
'0:1:33.7,1.4017
'0:1:33.8,1.4008
'0:1:33.9,1.4002
'0:1:34.0,1.3999
'0:1:34.1,1.3994
'0:1:34.2,1.3988
'0:1:34.3,1.3983
'0:1:34.4,1.3975
'0:1:34.5,1.3968
'0:1:34.6,1.3962
'0:1:34.7,1.3955
'0:1:34.8,1.3950
'0:1:34.9,1.3943
'0:1:35.0,1.3938
'0:1:35.1,1.3932
'0:1:35.2,1.3927
'0:1:35.3,1.3920
'0:1:35.4,1.3914
'0:1:35.5,1.3907
'0:1:35.6,1.3901
'0:1:35.7,1.3897
'0:1:35.8,1.3892
'0:1:35.9,1.3887
'0:1:36.0,1.3882
'0:1:36.1,1.3875
'0:1:36.2,1.3867
'0:1:36.3,1.3862
'0:1:36.4,1.3855
'0:1:36.5,1.3849
'0:1:36.6,1.3844
'0:1:36.7,1.3841
'0:1:36.8,1.3836
'0:1:36.9,1.3831
'0:1:37.0,1.3824
'0:1:37.1,1.3816
'0:1:37.2,1.3808
'0:1:37.3,1.3803
'0:1:37.4,1.3797
'0:1:37.5,1.3791
'0:1:37.6,1.3787
'0:1:37.7,1.3782
'0:1:37.8,1.3777
'0:1:37.9,1.3771
'0:1:38.0,1.3764
'0:1:38.1,1.3758
'0:1:38.2,1.3751
'0:1:38.3,1.3749
'0:1:38.4,1.3743
'0:1:38.5,1.3738
'0:1:38.6,1.3734
'0:1:38.7,1.3730
'0:1:38.8,1.3723
'0:1:38.9,1.3717
'0:1:39.0,1.3711
'0:1:39.1,1.3707
'0:1:39.2,1.3701
'0:1:39.3,1.3696
'0:1:39.4,1.3691
'0:1:39.5,1.3688
