Time, GSR
'0:1:32.4,0.9616
'0:1:32.5,0.9620
'0:1:32.6,0.9616
'0:1:32.7,0.9615
'0:1:32.8,0.9612
'0:1:32.9,0.9608
'0:1:33.0,0.9604
'0:1:33.1,0.9602
'0:1:33.2,0.9600
'0:1:33.3,0.9602
'0:1:33.4,0.9599
'0:1:33.5,0.9599
'0:1:33.6,0.9600
'0:1:33.7,0.9596
'0:1:33.8,0.9590
'0:1:33.9,0.9588
'0:1:34.0,0.9592
'0:1:34.1,0.9594
'0:1:34.2,0.9588
'0:1:34.3,0.9588
'0:1:34.4,0.9586
'0:1:34.5,0.9584
'0:1:34.6,0.9581
'0:1:34.7,0.9577
'0:1:34.8,0.9581
'0:1:34.9,0.9577
'0:1:35.0,0.9575
'0:1:35.1,0.9575
'0:1:35.2,0.9574
'0:1:35.3,0.9567
'0:1:35.4,0.9565
'0:1:35.5,0.9567
'0:1:35.6,0.9567
'0:1:35.7,0.9566
'0:1:35.8,0.9563
'0:1:35.9,0.9561
'0:1:36.0,0.9558
'0:1:36.1,0.9557
'0:1:36.2,0.9557
'0:1:36.3,0.9562
'0:1:36.4,0.9558
'0:1:36.5,0.9557
'0:1:36.6,0.9556
'0:1:36.7,0.9553
'0:1:36.8,0.9552
'0:1:36.9,0.9550
'0:1:37.0,0.9551
'0:1:37.1,0.9548
'0:1:37.2,0.9548
'0:1:37.3,0.9551
'0:1:37.4,0.9549
'0:1:37.5,0.9544
'0:1:37.6,0.9542
'0:1:37.7,0.9543
'0:1:37.8,0.9547
'0:1:37.9,0.9540
'0:1:38.0,0.9543
'0:1:38.1,0.9542
'0:1:38.2,0.9537
'0:1:38.3,0.9536
'0:1:38.4,0.9535
'0:1:38.5,0.9439
'0:1:38.6,0.8736
'0:1:38.7,0.8874
'0:1:38.8,0.9149
'0:1:38.9,0.9299
'0:1:39.0,0.9175
'0:1:39.1,0.9047
'0:1:39.2,1.0289
'0:1:39.3,1.0146
'0:1:39.4,0.9300
'0:1:39.5,0.9036
